basis,record_id,year,month,analysis_role,bandwidth_km,total_effect,structured_component,residual_component
latitude,199708,1997,8,held_out,503.19906,-0.10949679811520995,-0.04175178859014234,-0.06774500952506848
latitude,199806,1998,6,held_out,503.19906,-0.1857595552309486,-0.18202617288203396,-0.003733382348915
latitude,199807,1998,7,held_out,503.19906,0.13893343351382564,-0.003600288872701779,0.14253372238652803
latitude,199808,1998,8,held_out,503.19906,0.03919883918687909,-0.026901646159042544,0.06610048534592086
latitude,199906,1999,6,held_out,503.19906,-0.26516481775677986,-0.14780570598618964,-0.11735911177059069
latitude,199907,1999,7,held_out,503.19906,0.011207206462685972,-0.05824765110181796,0.06945485756450358
latitude,199908,1999,8,held_out,503.19906,-0.24500586480312278,-0.1369111956687044,-0.10809466913441879
latitude,200006,2000,6,held_out,503.19906,-0.03388000772117891,-0.09130678104015184,0.05742677331897218
latitude,200007,2000,7,held_out,503.19906,-0.30205976825459363,-0.12863208807026746,-0.17342768018432694
latitude,200008,2000,8,held_out,503.19906,-0.16645653674446106,-0.10845781773558383,-0.05799871900887752
latitude,200106,2001,6,held_out,503.19906,0.014996956003640934,-0.07769728983617234,0.09269424583981355
latitude,200107,2001,7,held_out,503.19906,-0.04058500112591514,-0.037710087743194204,-0.0028749133827208296
latitude,200108,2001,8,held_out,503.19906,-0.22463963320846037,-0.14631021831062754,-0.0783294148978325
latitude,200206,2002,6,held_out,503.19906,-0.030384678203250078,-0.030738686787501867,0.0003540085842530081
latitude,200207,2002,7,held_out,503.19906,0.3091046139619084,0.04264241938510839,0.26646219457679976
latitude,200208,2002,8,held_out,503.19906,-0.18120115443388773,-0.12683738365628505,-0.054363770777602564
latitude,200306,2003,6,held_out,503.19906,-0.13765954849898313,-0.06513212216230788,-0.07252742633667547
latitude,200307,2003,7,held_out,503.19906,0.05764357559365268,-0.15637605646120753,0.2140196320548591
latitude,200308,2003,8,held_out,503.19906,0.0661614953985544,-0.06875446243281676,0.13491595783137067
latitude,200406,2004,6,held_out,503.19906,0.14755022105005858,0.010402078861442754,0.13714814218861654
latitude,200407,2004,7,held_out,503.19906,-0.13165791556625123,-0.13467915956541798,0.0030212439991662973
latitude,200408,2004,8,held_out,503.19906,-0.11073193626534684,-0.22426147510452868,0.11352953883918247
latitude,200506,2005,6,held_out,503.19906,-0.08137296302615153,-0.09496565235108352,0.013592689324931304
latitude,200507,2005,7,held_out,503.19906,-0.17637074183945134,-0.08629106390036856,-0.09007967793908325
latitude,200508,2005,8,held_out,503.19906,-0.011874945845580418,-0.15572414232313095,0.14384919647755018
latitude,200606,2006,6,held_out,503.19906,0.05114554655215927,-0.09165206118064292,0.14279760773280215
latitude,200607,2006,7,held_out,503.19906,-0.05596085692056947,-0.04167928216076098,-0.014281574759808341
latitude,200608,2006,8,held_out,503.19906,-0.2564960638547061,-0.10270531823986465,-0.15379074561484016
latitude,200706,2007,6,held_out,503.19906,0.14360970335859613,-0.10684956412108558,0.2504592674796817
latitude,200707,2007,7,held_out,503.19906,-0.062400730937947846,-0.11733322545769345,0.0549324945197449
latitude,200708,2007,8,held_out,503.19906,-0.0489640547497888,-0.11882495153250981,0.06986089678272081
latitude,200806,2008,6,held_out,503.19906,0.10856559145204299,-0.025718551204101263,0.13428414265614425
latitude,200807,2008,7,held_out,503.19906,-0.016245288186571904,-0.048862800885024364,0.03261751269845254
latitude,200808,2008,8,held_out,503.19906,-0.14762831032781062,-0.10853948491538726,-0.03908882541242397
latitude,200906,2009,6,held_out,503.19906,-0.08210707201308172,-0.07161189044414332,-0.010495181568938788
latitude,200907,2009,7,held_out,503.19906,-0.04082172248165628,-0.10752836391849734,0.06670664143684142
latitude,200908,2009,8,held_out,503.19906,-0.1925929654678121,-0.08611344231179585,-0.10647952315601625
latitude,201006,2010,6,held_out,503.19906,0.18456391468607353,0.032771554129071054,0.15179236055700396
latitude,201007,2010,7,held_out,503.19906,-0.1916990967946338,-0.16627163593206373,-0.025427460862570365
latitude,201008,2010,8,held_out,503.19906,-0.11642232691454145,-0.1251901318174529,0.008767804902911602
latitude,201106,2011,6,held_out,503.19906,-0.08069662484182431,-0.15175241534816258,0.07105579050633766
latitude,201107,2011,7,held_out,503.19906,-0.03632962694954999,-0.07834293053373267,0.04201330358418334
latitude,201108,2011,8,held_out,503.19906,-0.0185294445284027,-0.08714254459373319,0.06861310006533224
latitude,201206,2012,6,held_out,503.19906,-0.3274767311274132,-0.1979267351353906,-0.12954999599202302
latitude,201207,2012,7,held_out,503.19906,-0.26118227626531976,-0.10602064110522308,-0.15516163516009793
latitude,201208,2012,8,held_out,503.19906,-0.3135012236371806,-0.13407233317568734,-0.1794288904614936
latitude,201306,2013,6,held_out,503.19906,0.13689483273852257,-0.006565005418168752,0.14345983815669194
latitude,201307,2013,7,held_out,503.19906,-0.05938440714441456,-0.041983658926897344,-0.017400748217516474
latitude,201308,2013,8,held_out,503.19906,-0.1804789488187955,-0.11769882140286594,-0.06278012741592946
latitude,201406,2014,6,held_out,503.19906,-0.01714897471043127,0.01334305696074073,-0.030492031671172995
latitude,201407,2014,7,held_out,503.19906,-0.00410352007535434,-0.12002837225545099,0.11592485218009592
latitude,201408,2014,8,held_out,503.19906,0.07615602341375056,0.0015177956218900609,0.07463822779186075
latitude,201506,2015,6,development,503.19906,-0.247949985083476,-0.17409667193262326,-0.07385331315085274
latitude,201507,2015,7,development,503.19906,-0.18813381781123664,-0.13402670491528595,-0.05410711289595075
latitude,201508,2015,8,development,503.19906,-0.23220220292877863,-0.11837790065596797,-0.11382430227281078
latitude,201606,2016,6,held_out,503.19906,0.10734524841227927,-0.07558906983808222,0.18293431825036127
latitude,201607,2016,7,held_out,503.19906,-0.07111672111624909,-0.07449326598927705,0.0033765448730285075
latitude,201608,2016,8,held_out,503.19906,0.1799555668467365,-0.012012864160476215,0.19196843100721356
latitude,201706,2017,6,held_out,503.19906,-0.09240408858552752,-0.1341620670576077,0.04175797847207964
latitude,201707,2017,7,held_out,503.19906,-0.13476101780514574,-0.0830314535481819,-0.051729564256962283
latitude,201708,2017,8,held_out,503.19906,0.08926506226890163,-0.013722947551437792,0.10298800982033883
latitude,201806,2018,6,held_out,503.19906,-0.013424188507483104,-0.08290133954577834,0.0694771510382944
latitude,201807,2018,7,held_out,503.19906,-0.23896553684460983,-0.09791261540172402,-0.14105292144288595
latitude,201808,2018,8,held_out,503.19906,-0.14818611031556667,-0.14502917207108465,-0.0031569382444818334
latitude,201906,2019,6,held_out,503.19906,-0.09879325497594188,-0.0718120588473377,-0.026981196128604817
latitude,201907,2019,7,held_out,503.19906,-0.09856784448514552,-0.06520129940218959,-0.033366545082954786
latitude,201908,2019,8,held_out,503.19906,-0.05936937159741142,-0.13006649637123327,0.07069712477382185
latitude,202006,2020,6,held_out,503.19906,-0.05054596771316703,-0.07194138538562109,0.021395417672454158
latitude,202007,2020,7,held_out,503.19906,-0.10475289495209157,-0.09778538636914556,-0.006967508582946217
latitude,202008,2020,8,held_out,503.19906,-0.02009485875610557,-0.01819993318284772,-0.0018949255732573715
latitude,202106,2021,6,held_out,503.19906,-0.17119163512233979,-0.13704279433268765,-0.03414884078965404
latitude,202107,2021,7,held_out,503.19906,0.005009192015855751,-0.043302978800079286,0.048312170815934266
latitude,202108,2021,8,held_out,503.19906,-0.04584749574310552,-0.0471286396714469,0.0012811439283404679
latitude,202206,2022,6,development,503.19906,-0.07726016028582049,-0.13418876188853754,0.05692860160271714
latitude,202207,2022,7,development,503.19906,0.08051217580834158,-0.020629797063826776,0.10114197287216721
latitude,202208,2022,8,development,503.19906,-0.2615321241380441,-0.18252186732927483,-0.07901025680876826
latitude,202306,2023,6,held_out,503.19906,0.005991615207789825,-0.017404705656596155,0.02339632086438536
latitude,202307,2023,7,held_out,503.19906,-0.26811615026539015,-0.12214437177203692,-0.14597177849335302
latitude,202308,2023,8,held_out,503.19906,-0.3869532832598876,-0.17200436704294472,-0.2149489162169435
latitude,202406,2024,6,held_out,503.19906,-0.10693268098693012,-0.11734935522859581,0.010416674241665131
latitude,202407,2024,7,held_out,503.19906,0.1128615971079066,-0.06685475462316574,0.17971635173107223
latitude,202408,2024,8,held_out,503.19906,-0.003097569974429219,-0.04048050702619682,0.03738293705176817
latitude,202506,2025,6,held_out,503.19906,-0.1401333318122944,-0.17644317575760918,0.03630984394531506
latitude,202507,2025,7,held_out,503.19906,-0.22359271473657819,-0.03619508670782547,-0.18739762802875357
latitude,202508,2025,8,held_out,503.19906,-0.19754862805615694,-0.064609964369633,-0.13293866368652393
latitude_longitude,199106,1991,6,held_out,503.19906,0.1851535255250518,0.002127534345184907,0.18302599117986765
latitude_longitude,199107,1991,7,held_out,503.19906,-0.049653797251304005,-0.19269014930802442,0.14303635205672033
latitude_longitude,199108,1991,8,held_out,503.19906,0.11707911674427042,0.06608740801880804,0.050991708725462166
latitude_longitude,199206,1992,6,held_out,503.19906,0.013285827273252485,-0.01589679728270923,0.029182624555961347
latitude_longitude,199207,1992,7,held_out,503.19906,-0.07108715067377927,-0.11072908305851194,0.03964193238473341
latitude_longitude,199208,1992,8,held_out,503.19906,0.14490590633512196,-0.11691916462154568,0.26182507095666757
latitude_longitude,199306,1993,6,held_out,503.19906,-0.06136018928132588,-0.043621117132380365,-0.017739072148945153
latitude_longitude,199307,1993,7,held_out,503.19906,0.11349345137525786,-0.018089045847060205,0.1315824972223175
latitude_longitude,199308,1993,8,held_out,503.19906,-0.06573343032437297,-0.14178901624226734,0.07605558591789406
latitude_longitude,199406,1994,6,held_out,503.19906,0.2980427716482711,0.11932193245094967,0.17872083919732187
latitude_longitude,199407,1994,7,held_out,503.19906,-0.20926747653178152,-0.16470421224450593,-0.0445632642872751
latitude_longitude,199408,1994,8,held_out,503.19906,0.02479183430216373,-0.10444732010987183,0.12923915441203526
latitude_longitude,199506,1995,6,held_out,503.19906,0.08779652151970892,0.07485657880998145,0.012939942709727358
latitude_longitude,199507,1995,7,held_out,503.19906,-0.1159826086640563,-0.17266209056082016,0.05667948189676381
latitude_longitude,199508,1995,8,held_out,503.19906,-0.1350241500207799,-0.13529293803426964,0.00026878801349039224
latitude_longitude,199606,1996,6,held_out,503.19906,-0.0867345586554979,-0.11779768415139005,0.031063125495891353
latitude_longitude,199607,1996,7,held_out,503.19906,0.005430121622044425,-0.11256674539533203,0.11799686701737686
latitude_longitude,199608,1996,8,held_out,503.19906,-0.107998423923042,-0.1519380000809423,0.043939576157901554
latitude_longitude,199706,1997,6,held_out,503.19906,-0.298083238961384,-0.18865389811311228,-0.10942934084827236
latitude_longitude,199707,1997,7,held_out,503.19906,-0.003962649030953178,-0.056267492164538656,0.05230484313358515
latitude_longitude,199708,1997,8,held_out,503.19906,-0.10949679811520995,-0.09238531329050549,-0.017111484824705512
latitude_longitude,199806,1998,6,held_out,503.19906,-0.1857595552309486,-0.15964127489499522,-0.02611828033595331
latitude_longitude,199807,1998,7,held_out,503.19906,0.13893343351382564,-0.005126922796114695,0.14406035630993982
latitude_longitude,199808,1998,8,held_out,503.19906,0.03919883918687909,0.012660066900551084,0.026538772286326996
latitude_longitude,199906,1999,6,held_out,503.19906,-0.26516481775677986,-0.21084328177787562,-0.05432153597890431
latitude_longitude,199907,1999,7,held_out,503.19906,0.011207206462685972,-0.07365533006177818,0.0848625365244646
latitude_longitude,199908,1999,8,held_out,503.19906,-0.24500586480312278,-0.1778363914831916,-0.06716947331993123
latitude_longitude,200006,2000,6,held_out,503.19906,-0.03388000772117891,-0.07372897958106137,0.03984897185988269
latitude_longitude,200007,2000,7,held_out,503.19906,-0.30205976825459363,-0.18629148698010636,-0.11576828127448803
latitude_longitude,200008,2000,8,held_out,503.19906,-0.16645653674446106,-0.1330181156676382,-0.03343842107682352
latitude_longitude,200106,2001,6,held_out,503.19906,0.014996956003640934,-0.04637642727135272,0.06137338327499328
latitude_longitude,200107,2001,7,held_out,503.19906,-0.04058500112591514,-0.04925657513348465,0.008671574007569412
latitude_longitude,200108,2001,8,held_out,503.19906,-0.22463963320846037,-0.19540716938158503,-0.029232463826873938
latitude_longitude,200206,2002,6,held_out,503.19906,-0.030384678203250078,-0.0336833795996405,0.0032987013963912196
latitude_longitude,200207,2002,7,held_out,503.19906,0.3091046139619084,0.07811668565455437,0.23098792830735412
latitude_longitude,200208,2002,8,held_out,503.19906,-0.18120115443388773,-0.16576012613089974,-0.015441028302986758
latitude_longitude,200306,2003,6,held_out,503.19906,-0.13765954849898313,-0.07958321820351756,-0.05807633029546541
latitude_longitude,200307,2003,7,held_out,503.19906,0.05764357559365268,-0.12632714769159065,0.18397072328524258
latitude_longitude,200308,2003,8,held_out,503.19906,0.0661614953985544,-0.10282688172049384,0.1689883771190484
latitude_longitude,200406,2004,6,held_out,503.19906,0.14755022105005858,0.011079626812787851,0.13647059423727056
latitude_longitude,200407,2004,7,held_out,503.19906,-0.13165791556625123,-0.13769554299981404,0.006037627433562314
latitude_longitude,200408,2004,8,held_out,503.19906,-0.11073193626534684,-0.2196613176896344,0.10892938142428743
latitude_longitude,200506,2005,6,held_out,503.19906,-0.08137296302615153,-0.06637372432580808,-0.014999238700343132
latitude_longitude,200507,2005,7,held_out,503.19906,-0.17637074183945134,-0.12077417275484084,-0.0555965690846102
latitude_longitude,200508,2005,8,held_out,503.19906,-0.011874945845580418,-0.1426334758610055,0.13075853001542442
latitude_longitude,200606,2006,6,held_out,503.19906,0.05114554655215927,-0.07593483328899453,0.1270803798411537
latitude_longitude,200607,2006,7,held_out,503.19906,-0.05596085692056947,-0.1038390999477919,0.047878243027222794
latitude_longitude,200608,2006,8,held_out,503.19906,-0.2564960638547061,-0.15675523827383225,-0.09974082558087376
latitude_longitude,200706,2007,6,held_out,503.19906,0.14360970335859613,-0.048905114400751494,0.1925148177593482
latitude_longitude,200707,2007,7,held_out,503.19906,-0.062400730937947846,-0.09989095603367626,0.037490225095727935
latitude_longitude,200708,2007,8,held_out,503.19906,-0.0489640547497888,-0.11424091467643398,0.06527685992664528
latitude_longitude,200806,2008,6,held_out,503.19906,0.10856559145204299,0.035622430838186336,0.07294316061385726
latitude_longitude,200807,2008,7,held_out,503.19906,-0.016245288186571904,-0.09734844186851743,0.08110315368194496
latitude_longitude,200808,2008,8,held_out,503.19906,-0.14762831032781062,-0.17053268146762487,0.022904371139814094
latitude_longitude,200906,2009,6,held_out,503.19906,-0.08210707201308172,-0.09333363828421716,0.011226566271135061
latitude_longitude,200907,2009,7,held_out,503.19906,-0.04082172248165628,-0.14555736308702455,0.10473564060536747
